"id","logos","section","paragraph","text","source","page_start","page_end","sequence","token_count","text_hash","biblical_citations","incomplete","partial"
"289","Η΄","§52","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Τότε κόψονται πᾶσαι αἱ φυλαὶ τῆς γῆς, δηλαδὴ τῶν φερόντων ἁμαρτημάτων φορτία τοῖς τραχήλοις αὐτῶν· κόψονται, ὅτι ὁ καιρὸς τῆς αὐτῶν μετανοίας ἐκλείσθη λοιπόν· κόψονται γὰρ διὰ τὸ ζητεῖν καὶ μὴ εὑρίσκειν ὃν καιρὸν κακῶς ἐδαπάνησαν· ὕπνωσαν γὰρ ὕπνον αὐτῶν τὸν θάνατον καὶ ἀναστάντες οὐχ εὗρον οὐδὲν πάντες οἱ ἄνδρες τοῦ πλούτου ταῖς χερσὶν αὐτῶν· κόψονται, ὅτι ἐθησαύριζον καὶ οὐκ ἐγίνωσκον τίνι συνάγουσι· κόψεται ὁ πλούσιος ὁ φάσκων λαός· Καθελῶ μου τὰς ἀποθήκας· εὐφόρησε γάρ μου ἡ χώρα· καὶ μείζονας οἰκοδομήσω καὶ συνάξω ἐκεῖ τὰ γενήματά μου καὶ τὰ ἀγαθά μου καὶ τρυφήσω εἰς ἔτη πολλά· κόψονται, ὅτι ἡ κάμηλος εὐκοπώτερον διέρχεται ῥαφίδος τρυμαλιὰν ἢ πλούσιος εἰς οὐρανῶν βασιλείαν.","Stefanis 1996","135","135","289","109","6a3addfe3eb9e54bbb9eee4c45044d1fa77b4e1648818f2186fcb2d04a3cd59a","","False","False"
"290","Η΄","§53","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ἐπεὶ δὲ εἰργάσατο σωτηρίαν ἐν μέσῳ τῆς γῆς, τὸν σταυρὸν δηλαδὴ καὶ τὸν θάνατον καὶ τὴν ταφὴν καὶ τὴν ἔγερσιν καὶ τὴν ἁγίαν ἀνάληψιν, ἐκεῖ πάλιν ἐλεύσεται περιέχων τὰ σύμπαντα. Ἄνδρες, φησί, Γαλιλαῖοι, τί ἑστήκατε βλέποντες εἰς τὸν οὐρανόν; οὗτος ὁ Ἰησοῦς ὁ ἀναληφθεὶς ἀφ᾿ ὑμῶν εἰς τὸν οὐρανόν, οὕτως ἐλεύσεται πάλιν ὃν τρόπον ἐθεάσασθε αὐτὸν πορευόμενον εἰς τὸν οὐρανόν. Τρόπῳ μὲν τοιούτῳ, διὰ νεφέλης καὶ δορυφόρων ἀγγέλων, ἐλεύσεται πάλιν, δόξῃ δὲ ἀφράστῳ καὶ ἀνεκλαλήτῳ, μετὰ δυνάμεως καὶ αἴγλης ὅ τι πολλῆς, κάτεισιν ἐκεῖ ὅθεν καὶ ἀνελήφθη καὶ ὡς ἥλιος πολύφωτος καταλάμψει τὴν ὑφήλιον ἅπασαν.","Stefanis 1996","135","135","290","95","953eda0450c7b0f86d7747bb40c1c9b2eaf97f829d705dd2b5b8fd5e075f8167","","False","False"
"291","Η΄","§54","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ἐκεῖ τὸν ἄρρητον θρόνον τῆς δόξης αὐτοῦ ἑτοιμάσουσιν ἄγγελοι, ἐκεῖ μᾶλλον τεθήσονται θρόνοι, καὶ ἀνοιγήσονται βίβλοι, ὡς εἶδε καὶ εἶπε Δανιήλ, ἐκεῖ χερουβὶμ καὶ σεραφὶμ καὶ κυριότητες ἅμα δυνάμεων καὶ ἐξουσιῶν, ἐκεῖ ἀρχῶν καὶ ἀρχαγγέλων καὶ ἀγγέλων πληθύς, ἐκεῖ χίλιαι χιλιάδες καὶ μύριαι μυριάδες τῶν εἰρημένων δυνάμεων αὐτῷ λειτουργήσουσιν, ἐκεῖ ὀφθήσεται φλὸξ πυρὸς ὁ θρόνος αὐτοῦ καὶ οἱ τροχοὶ αὐτοῦ πῦρ φλέγον (ἐπεὶ γὰρ καὶ ὁ Θεὸς ἡμῶν λέγεται πῦρ καταναλίσκον), καὶ ποταμὸς πυρὸς ἕρψει ἔμπροσθεν αὐτοῦ.","Stefanis 1996","135","135","291","77","6571b9d616ff384eb7a1290002d978d1ddb66701ddd742760858582002922eee","","False","False"
"292","Η΄","§55","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Πῶς δὲ καὶ γένηται καινὸς <ὁ> οὐρανὸς καὶ ἡ γῆ καινὴ λέγειν οὐ δύναμαι· καὶ γὰρ λέγει ὅτι· Ὁ οὐρανὸς καὶ ἡ γῆ παρελεύσονται, οἱ δὲ λόγοι μου οὐ μὴ παρέλθωσιν. Ὁ δὲ προφήτης λέγει Δαυΐδ· Ἐξαποστελεῖς τὸ πνεῦμά σου, καὶ κτισθήσονται, καὶ ἀνακαινιεῖς τὸ πρόσωπον τῆς γῆς. Ἐὰν γὰρ παρελεύσεται ὁ οὐρανὸς καὶ ἡ ῥυπωθεῖσα γῆ ἐξ ἀνθρωπίνων κακῶν καὶ ἄνωθεν ἄλλον καινὸν οὐρανὸν εὐδοκήσει ποιῆσαι καὶ ἄλλην καινὴν γῆν, μᾶλλον δὲ ἐὰν μυρίους εὐδοκήσει ποιῆσαι οὐρανοὺς καὶ γαίας τοσαύτας, τὸ κωλῦον οὐδέν. Ἐὰν δὲ πάλιν τόνδε τὸν οὐρανὸν καὶ τὴν γῆν θελήσει ἀνακαινίσαι, ἑτοιμοτάτη τοῦ θέλειν ἡ δύναμις ἕψεται· πάντα γὰρ ὅσα θέλει πάντως καὶ δύναται ῥᾳδίως ἐπιτελεῖν, ἀλλ᾿ οὐ πάντα ὅσα δύναται θέλει ἐπιτελεῖν, ἵνα μὴ πρὸ καιροῦ πατάξῃ τὴν γῆν, δηλαδὴ τοὺς κακῶς ἐν αὐτῇ ἐνοικοῦντας καὶ τὸν ἀντάρτην σατὰν καὶ τὴν αὐτοῦ συμμορίαν.","Stefanis 1996","135","136","292","138","f1ef9536dc819c01c4a44dfc542ffcac8d2cb950448badbf63beb59245452a97","","False","False"
"293","Η΄","§56","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Θελήσει δὲ τότε καινὸν οὐρανὸν καὶ καινὴν γῆν ἀπαρτίσαι, ὡς οἶδεν αὐτός. Κατ᾿ ἀρχὰς σύ, Κύριε, φησί, τὴν γῆν ἐθεμελίωσας, καὶ ἔργα τῶν χειρῶν σού εἰσιν οἱ οὐρανοί· αὐτοὶ ἀπολοῦνται, σὺ δὲ διαμένεις, καὶ πάντες ὡς ἱμάτιον παλαιωθήσονται, καὶ ὡσεὶ περιβόλαιον ἑλίξεις αὐτούς, καὶ ἀλλαγήσονται. Ὥσπερ γὰρ διώροφον σαθρωθεῖσαν οἰκίαν καὶ ῥυπωθεῖσαν ἐκδημοῦντος τοῦ οἰκοδεσπότου ἐν τῇ αὐτοῦ ἐνδημίᾳ κελεύσει τὴν οἰκίαν καθαρθῆναι καὶ λαμπρυνθῆναι εἰς αὐτοῦ κατοικίαν καὶ τῶν αὐτοῦ θεραπόντων, οὕτω καὶ ὁ Χριστὸς ἐν τῇ ἐνδημίᾳ τῆς δευτέρας αὐτοῦ παρουσίας πρὸς τὴν μέσην ὀροφὴν τῆς σαθρωθείσης καὶ ῥυπωθείσης ταύτης οἰκίας κελεύσει ἀνανεωθῆναι καὶ λαμπρυνθῆναι εἰς ἐπίβασιν τούτου καὶ τῶν αὐτοῦ θεραπόντων.","Stefanis 1996","136","136","293","104","8f68173fbfd5a8fa1135d334abb9c17d90824aa43d804182f91a0bb583897b74","","False","False"
"294","Η΄","§57","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ἔστι δὲ ἡ γαῖα τῶν ὑποκάτω αὐτῆς ὀροφὴ μία, τῶν δὲ ἐπάνω αὐτῆς ἔδαφος, καὶ ἔστιν ὁ οὐρανὸς τῆς γῆς ὄροφος, τῶν δὲ ἐπάνω αὐτοῦ ἔδαφος· καὶ ἔστιν ἀεὶ ἐκεῖ φῶς ἀνέσπερον καὶ μία ἡμέρα διόλου, ὡς πάσης κακίας ὁ χῶρος ἐκεῖνος ἀνεπίδεκτος πέλων καὶ ὡς τοῦ φωτὸς τοῦ ἀληθινοῦ ἐκεῖ κατοικοῦντος καὶ τῶν θείων στρατευμάτων αὐτοῦ. Ὑποκάτω δὲ τοῦ φαινομένου τοῦδε ὀρόφου χωρίον ἁμαρτωλῶν καὶ δικαίων, τὰ δὲ κάτωθεν τῆς ὀροφῆς ταύτης, ἤγουν τῆς γῆς, σκότος ἀφώτιστον καὶ μία νύκτα τὸ πᾶν, ὡς διαβόλου καὶ δαιμόνων καὶ ἁμαρτωλῶν ὑπάρχον καταδίκη, καὶ δικαιοσύνης πάσης τὸ χωρίον ἀπρόσιτον.","Stefanis 1996","136","136","294","97","09f3c8efd0d911d3fe1ebb9514e8820b63f2984ba8833647af3f949ad5cad5d0","","False","False"
"295","Η΄","§58","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ὁπηνίκα δὲ πρὸς τὴν αὐτοῦ ἐνδημήσει ὁ Δεσπότης ῥυπωθεῖσαν οἰκίαν, τό τε αἶσχος αὐτῆς καὶ τὸν ῥύπον καὶ τὰ σαθρότατα σκεύη ἐξ αὐτῆς ἀπελάσειε, καὶ ἀρθήσεται τῇ κελεύσει αὐτοῦ ὁ ταύτης ἄνωθεν ὄροφος, καὶ ἑνωθήσεται τῷ ἀνωτάτῳ τὸ μεσαίτατον οἴκημα, καὶ φῶς αὐτὸ καταλάμψει ἀνέσπερον. Καθαρὸς γὰρ ὢν καὶ ἀκήρατος ἐν τῇ ἐλεύσει αὐτοῦ καθαρίσει πάντως καὶ φωτίσει τὰ σύμπαντα. Τὸ δὲ τῶν Ἐλαιῶν Ὄρος ἅγιον σὺν τῇ θείᾳ Ἰερουσαλὴμ ὑπὲρ πᾶσαν τὴν γῆν δοξασθήσεται καὶ λαμπρυνθήσεται ὡς δεξαμένῃ καὶ δευτέραν Χριστοῦ παρουσίαν προσκυνητὴν καὶ σωτήριον.","Stefanis 1996","136","136","295","86","aad3d5b14d05002f13c45b137f74dab7a639aa71e0d7aa6426a15a3bab5030f1","","False","False"
"296","Η΄","§59","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ἐπεὶ δὲ τὸ Ὄρος τῶν Ἐλαιῶν τὸν τῆς δόξης αὐτοῦ δέξεται ἄρρητον θρόνον, ποῖος ἆρα τὸν σεβάσμιον καὶ τίμιον καὶ ζωοποιὸν αὐτοῦ σταυρὸν ὑποδέξεται τόπος; Οἶμαι ὅτι εἰς τὸν τοῦ Κρανίου ἁγιώτατον Τόπον καὶ αὖθις ἀνεκφράστως παγήσεται ἡλιακὰς ἐκπέμπων ἀκτῖνας καὶ ὑπ᾿ ἀγγέλων ἁγίων κυκλούμενος, φέρων ἐν ἑαυτῷ καὶ τοὺς ἥλους καὶ τὴν λόγχην καὶ τὸν ἀκάνθινον στέφανον, καὶ ὁ Δεσπότης Χριστὸς τῶν ἀχράντων καὶ παναγίων αὐτοῦ χειρῶν καὶ ποδῶν τῶν ἥλων ἀκαταλύτως τὰ σήμανδρα, ἵνα μὴ δόξῃ δυναστείᾳ ἀλλὰ δικαιοκρισίᾳ μᾶλλον τὴν κρίσιν ἐπάγειν.","Stefanis 1996","136","137","296","85","d4e5d1a30759085a088c74e98c79cca5f3b3ac1dca58582d1fc5bc959d4b9d2a","","False","False"
"297","Η΄","§60","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Κοινῆς γὰρ ἀναστάσεως τότε γενομένης ἀναστήσεται πάντως Ἄννας καὶ Καϊάφας ἅμα Πιλάτῳ καὶ Ἡρώδῃ καὶ Ἰούδᾳ τῷ προδότῃ γραμματεῖς τε καὶ Φαρισαῖοι καὶ οἱ πρεσβύτεροι τοῦ λαοῦ καὶ τὸ συνέδριον ἅπαν τῶν Ἰουδαίων ἐκ τῶν τοῦ ᾅδου πανεσπέρων ταμείων· ἐκεῖσε γὰρ τὰς ἐκείνων ψυχὰς δεσμίους μέχρι τέλους κατέχεσθαι πείθομαι· τότε δὲ ἀναστᾶσαι νεύσει Θεοῦ καὶ τὰ ἴδια ληψόμεναι σώματα ἀποστραφήσονται καὶ αὖθις, ὡς ἔφη Δαυΐδ, ἁμαρτωλοὶ εἰς τὸν ᾅδην.","Stefanis 1996","137","137","297","69","f25fc5a7cd7f2ae84c80eefccc8a48be44d1e35231b6ab792e8bf5cde3524368","","False","False"
"298","Η΄","§61","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ἵνα μὴ οὖν τὴν ἄρρητον δόξαν τῆς Χριστοῦ παρουσίας θεασάμενοι διανοεῖσθαι τολμήσωσιν ὅτι ἄλλος ἐστὶν ἐκεῖνος ὃν ἡμεῖς ἐσταυρώσαμεν, ἄλλος δὲ ὁ ἐλθὼν ἄρτι φοβερὸς βασιλεὺς κρίνων τὴν γῆν, τηρήσει ὁ Δεσπότης, ὡς ἔφημεν, σῶα τὰ τῶν ἥλων τυλώματα, δι᾿ ὧν καὶ τῷ ἀπιστοῦντι Θωμᾷ τὴν ἀνάστασιν ἐβεβαίωσε, τοὺς δὲ ἥλους καὶ τὴν λόγχην καὶ τὸν πανάγιον ἐκεῖνον ἀκάνθινον στέφανον σὺν τῷ θείῳ καὶ πανσέπτῳ σταυρῷ εἰς τὸν ἅγιον Γολγοθᾶ κελεύσει παγῆναι εἰς ἀναμφίλεκτον πίστωσιν ὅτι οὐκ ἄλλος ἀλλ᾿ ἐκεῖνος ὁ σταυρωθεὶς οὗτός ἐστιν ὁ ἀρτίως ἐλθὼν θεάνθρωπος βασιλεὺς κρίνων τὴν γῆν.","Stefanis 1996","137","137","298","92","def86d2f2063374afcdbc47a85f12cfd5ec02cd42b13427fb63415bde7d66897","","False","False"
"299","Η΄","§62","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Τότε οὖν οἱ Ἰουδαῖοι γνωρίσαντες τὸν σταυρὸν καὶ τὸν τόπον καὶ τὰ σύμβολα τῆς σταυρώσεως καὶ τοῦ σταυρωθέντος τὰ τραύματα ἄρξονται λέγειν· Οὗτος ἦν, ὃν ἔσχομέν ποτε εἰς γέλωτα καὶ εἰς παραβολὴν ὀνειδισμοῦ οἱ ἄφρονες· τὸν βίον αὐτοῦ ἐλογισάμεθα μανίαν καὶ τὴν τελευτὴν αὐτοῦ ἄτιμον· … βαρὺς γὰρ ἦν ἡμῖν καὶ βλεπόμενος, διότι ἀνόμοιος τοῖς ἄλλοις ὑπῆρχεν ὁ βίος αὐτοῦ, καὶ ἐξηλλαγμέναι αἱ τρίβοι αὐτοῦ· ἀπεῖχε γὰρ τῶν ἀκαθαρσιῶν ἡμῶν καὶ ἐμακάριζεν ἔσχατα δικαίων· διὸ καὶ θανάτῳ ἀσχήμονι κατεδικάσαμεν αὐτόν· ἀπετύφλωσε γὰρ ἡμᾶς ἡ κακία ἡμῶν, καὶ οὐκ ἔγνωμεν μυστήρια Θεοῦ οὐδὲ ἐκρίναμεν ὅτι οὗτός ἐστιν ὁ ζωῆς ἔχων καὶ θανάτου τὴν ἐξουσίαν· καὶ ἰδοὺ ἔγνωμεν ἄρτι ὅτι δυνατωτέρα πάντως ἐστὶν εὐσέβεια καὶ οὐ μὴ κατισχύσει κακία σοφίας, … οὐδ᾿ οὐ μὴ παρελεύσεται πονηροὺς ἐλέγχουσα ἡ δίκη.","Stefanis 1996","137","137","299","127","6a2f39e585ccd392fb719f0a4fb944081949bcc49a4a7570ef868f520c1b68a7","","False","False"
"300","Η΄","§63","Εἰς τὰς σεπτὰς καὶ αὖθις θείας ἐντολάς καὶ εἰς τὴν δευτέραν παρουσίαν","Ταῦτα γὰρ καὶ τὰ αὐτῶν παραπλήσια ἐροῦσιν οἱ χριστοκτόνοι ἀποδυρόμενοι τότε τὴν αὐτῶν ἀνομίαν, ἀνύσουσι δὲ οὐδέν· κλεισθήσεται γὰρ τότε τῆς μετανοίας ὁ χρόνος, ἀνύουσα μηδέν· εἰ γὰρ ἦν μετάνοια τότε, πάντως καὶ τὰ μὴ εἰδότα τὸν Θεὸν μιαρώτατα ἔθνη ἐσώθησαν ἄν. Ποῖον γὰρ ἔθνος, ποῖος δὲ ἁμαρτωλὸς καὶ κακοῦργος καὶ πλεονέκτης καὶ παραβάτης οὐ μετανοήσει τότε καὶ θρηνήσει πικρῶς βλέπων τὴν φαιδρὰν ἐκείνην τῶν δικαίων λαμπρότηταν ἁμιλληθεῖσαν ἀγγέλοις καὶ Χριστῷ βασιλεῖ καὶ οὐρανῶν βασιλείαν καὶ διάδημα κάλλους καὶ μετουσίαν φωτὸς ἀνεσπέρου καὶ ἀθανάτου ζωῆς, ἁμαρτωλῶν δὲ κατήφειαν καὶ δικαιοτάτου κριτοῦ δικαίαν ἀποστροφὴν καὶ χωρισμὸν θλιβερὸν καὶ στάσεως εὐωνύμου καὶ δεινῆς ἀποφάσεως;","Stefanis 1996","137","137","300","102","134d5f2d52c508b349b14c74c3b1d64ade9f71832950646dd92f7773b5079e55","","False","False"
